Unnamed: 0.1,Unnamed: 0,article_id,title,date,page,newspaper_id,newspaper_title,category,words,illustrated,edition,supplement,section,url,page_url,snippet,relevance,status,corrections,last_corrected,tags,comments,lists,text,pdf,images,placenames
1268,27035,156606126,"THE GHOST OF COALBAGGIE. WHAT MR JACOB STEINS SAYS THE BODY OF A CHILD, WITH A WHITISH BEARD. A LIVE SPIRIT POSSESSED OF A DEVIL.",1894-06-02,2,650,"National Advocate (Bathurst, NSW : 1889 - 1954)",Article,2051,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article156606126,https://nla.gov.au/nla.news-page16965601,The Dubbo Dispatch publishes the following :— The account recently published in the Dispatch regarding the peculiar,66.742919921875,Empty,0,Empty,0,0,0,text/18940602-650-156606126.txt,Empty,Empty,"Dubbo, South Balladoran, Dubbo, Dubbo, Coalbaggie, Dubbo, Sydney, Prahran, Aberdeen"
1269,27053,156613901,"DUBBO IS VISITED BY A GHOST WHICH FRIGHTENS A FAMILY NEARLY TO DEATH. IT WANTS REST. SO THROWS THE FURNITURE ROUND, AND MEANDERS ABOUT AND WILL NOT BE COMFORTED. DUBBO, TUESDAY.",1894-05-17,2,650,"National Advocate (Bathurst, NSW : 1889 - 1954)",Article,326,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article156613901,https://nla.gov.au/nla.news-page16965545,"Between the natural and the super-natural the town is rather excited at present. The former is the prospect of a rush at Belarbigal, and the latter is",56.687347412109375,Empty,0,Empty,0,0,0,text/18940517-650-156613901.txt,Empty,Empty,
1270,27060,156619222,"DR. M'GARTHY AND HIS GHOST. HE MAKES A DECLARATION. GEORDIE THE 'SPOOK.' A VAPOR ROSE AND IT DISAPPEARED. SYDNEY, SUNDAY NIGHT.",1894-10-22,3,650,"National Advocate (Bathurst, NSW : 1889 - 1954)",Article,118,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article156619222,https://nla.gov.au/nla.news-page16966091,"Dr. M'Carthy has made a statuary declaration in regard to the 'spook' matter, He says he examined Geordie's ghost for the heart, and felt the",73.81448364257812,Empty,0,Empty,0,0,0,text/18941022-650-156619222.txt,Empty,Empty,
1271,27069,156653975,"""SPIRIT UNTO SPIRIT."" (COPUR[?])",1892-12-24,5 S,650,"National Advocate (Bathurst, NSW : 1889 - 1954)",Article,7027,N,Empty,SUPPLEMENT TO THE NATIONAL ADVOCATE,Empty,https://nla.gov.au/nla.news-article156653975,https://nla.gov.au/nla.news-page16970044,It had grown be dark in the little waiting-room that the travellers could hardly make out more than the dim outlines of each other's forms. Now and then a gleam from the wood fire would reveal,4.792146682739258,Empty,0,Empty,0,0,0,text/18921224-650-156653975.txt,Empty,Empty,"Marlun, Mademoiselle, French, France, Auvergne, Mademoiselle, Grahafne, ,and, Melanie, Mdlle, Melanie, London, Heaven, D, Christian, Franco, England, Notre Dame, Ylatre, French, Hreton, English, Vereker, Chicago, Sixth Avenue Elevated, Harlem, Darky, Columbia, New, Pavonia, Boston, Guido, Hie"
1272,27089,156661571,"DIGGING AT RAINHILL. CURIOUS VISITORS. POLICE USE STRATAGEM. FRIGHTEN THE CROWD WITH GHOST STORIES. LONDON, MARCH 25.",1892-03-28,2,650,"National Advocate (Bathurst, NSW : 1889 - 1954)",Article,117,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article156661571,https://nla.gov.au/nla.news-page16969083,"Owing to excited crowds visiting Rainhill to view the scene of the murder, the police have resorted to strategy to prevent the curious mob from using",88.6539306640625,Empty,0,Empty,0,0,0,text/18920328-650-156661571.txt,Empty,Empty,"London, Raiuliiirtp"
1273,27124,156668289,THE GHOST OF M'LEAN.,1893-04-20,1 S,650,"National Advocate (Bathurst, NSW : 1889 - 1954)",Article,69,N,Empty,SUPPLEMENT TO THE NATIONAL ADVOCATE,Empty,https://nla.gov.au/nla.news-article156668289,https://nla.gov.au/nla.news-page16966621,"Sensation-monger Stead is not alone in his ghost theories, for now we have Cyril Haviland, of Sydney, who with an assurance not possessed",172.2872772216797,Empty,0,Empty,0,0,0,text/18930420-650-156668289.txt,Empty,Empty,Sydney
1276,27169,156692971,A GHOST AT GLENELG. NIGHTLY MANIFESTATION CROWDS OF INTERESTED SPECTATORS.,1895-07-25,2,650,"National Advocate (Bathurst, NSW : 1889 - 1954)",Article,362,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article156692971,https://nla.gov.au/nla.news-page16972045,The recent teachings of leaders of [?] theosophic cult or their natural super[?]tions seem to have aroused in the mi[?] of some of the residents of Glenelg,122.58621215820312,Empty,0,Empty,0,0,0,text/18950725-650-156692971.txt,Empty,Empty,"Glenelg, South Australian Advertisa"
1283,27292,156780747,THE STORYTELLER. THE CHATEAU GHOST.,1900-03-31,4,650,"National Advocate (Bathurst, NSW : 1889 - 1954)",Article,1192,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article156780747,https://nla.gov.au/nla.news-page16970384,"""I can h[?] a nightingale, and—ha ! he said; ""my friend, this is curious ! Is your mysterious light anything like this ? Come and look here. Quick?",171.07699584960938,Empty,0,Empty,0,0,0,text/19000331-650-156780747.txt,Empty,Empty,"Judgment, Eaute, Lonia, Lonia, Bertrand, Bertrand, Bertrand, Bertrand"
1284,27298,156788524,THE HEADLESS GHOST OF GOLDINGTONS.,1900-10-06,3,650,"National Advocate (Bathurst, NSW : 1889 - 1954)",Article,514,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article156788524,https://nla.gov.au/nla.news-page16971031,"Lovers of the mysterious (writes a contributor to ""M.A.P."") will find much to interest them in the story of the haedless ghost of Goldingtons, for it is[?]",170.76222229003906,Empty,0,Empty,0,0,0,text/19001006-650-156788524.txt,Empty,Empty,"Goidingtonp, Hertfort, Stanmore, Goldingtons, Goldingtons"
1285,27315,156804141,THE UNIFICATION GHOST.,1899-03-20,3,650,"National Advocate (Bathurst, NSW : 1889 - 1954)",Article,1440,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article156804141,https://nla.gov.au/nla.news-page17286850,"A few years ago, when long Dibbs was at the head of affairs in New South Wales and Butcher Patterson was making an incredible mess of things Victorian,",202.4662475585937,Empty,0,Empty,0,0,0,text/18990320-650-156804141.txt,Empty,Empty,"New South Wale3, Victorian, Patterson, Aus, Federation, New, New South Wales, South, Sydney, Melbourne, Sydney, South, Melboumewards, Parlia, Yarra, Sydney, Meibonrne, Murrurabidgee, New South Wales, New South Wales, Victoria, Australia, Brisbane, Sydney, Riverina, Viotorid, Victoria, Northern Riverina, Sydney, New South, Fed, Fiji, Dibbs"
1288,27363,157157317,"ALLEGED THREAT AGAINST PARKES' LIFE. ANOTHER ""KIAMA GHOST.""",1891-05-12,3,650,"National Advocate (Bathurst, NSW : 1889 - 1954)",Article,446,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article157157317,https://nla.gov.au/nla.news-page16964232,"Truth writes:—""On the 21st ult. Sir Henry Parkes received a letter signed 'Harry,' intimating that he would be killed on May 10. The identity of",138.9407958984375,Empty,0,Empty,0,0,0,text/18910512-650-157157317.txt,Empty,Empty,"Parkes, Parkes, Russia, Parkes, Sliarkes, Australia, Parkes"
1289,27436,158100442,"POETRY, ORIGINAL AND SELECT. PHANTOMS.",1854-12-30,3,821,Adelaide Observer (SA : 1843 - 1904),Article,304,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article158100442,https://nla.gov.au/nla.news-page18793949,"All houses wherein men have lived and died Are haunted houses. Through the open door The harmless phantoms on their errands glide, With feet that make no sound upon the floor.",2.023442506790161,Empty,0,Empty,0,0,0,text/18541230-821-158100442.txt,Empty,Empty,"PHANTOMS, Invited, Throws"
1290,27444,158102739,THE MARVELS OF GHOST-SEEING.,1855-03-24,3,821,Adelaide Observer (SA : 1843 - 1904),Article,2562,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article158102739,https://nla.gov.au/nla.news-page18794053,"THE LOST PASSENGERS OF THE ARCTIC.—The following is the letter of Judge Edmonds, referred to last week in the notice we made of Brother Harris's sermon. We have no doubt",170.63584899902344,Empty,0,Empty,0,0,0,text/18550324-821-158102739.txt,Empty,Empty,"New York, San, Laura, Iris, Laura, New York, European, God, Afiecuonatelyvouis, W"
1291,27478,158127330,"THE ""GHOST OF A PARLIAMENT."" [FROM THIS DAY'S REGISTER.]",1859-05-07,1 S,821,Adelaide Observer (SA : 1843 - 1904),Article,2001,N,Empty,Supplement to the Adelaide Observer.,Empty,https://nla.gov.au/nla.news-article158127330,https://nla.gov.au/nla.news-page18801945,The House of Assembly resumed its functions yesterday just as placidly as though nothing extraordinary had happened on the previous day. It is true the Attorney-General,130.6833953857422,Empty,0,Empty,0,0,0,text/18590507-821-158127330.txt,Empty,Empty,"Parlia, Egyptian, Ibe"
1292,27539,158409995,MODERN GHOST STORY.,1889-12-13,1,650,"National Advocate (Bathurst, NSW : 1889 - 1954)",Article,297,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article158409995,https://nla.gov.au/nla.news-page17115937,"Students of ghost lore will doubtless find much to interest them in a story which turned up in connection with an inquest held by Mr. Carter on the body of Aun Georgiana Hanks,",203.1039886474609,Empty,0,Empty,0,0,0,text/18891213-650-158409995.txt,Empty,Empty,
1293,27545,158917251,ORIGINAL CORRESPONDENCE. GHOSTS AND GOBLINS.,1843-07-29,6,821,Adelaide Observer (SA : 1843 - 1904),Article,1389,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article158917251,https://nla.gov.au/nla.news-page18833790,"Mr Editor—Perhaps the following little narrrative, for which I can personally vouch, may serve to amuse the curious if it do not not satisfy the voracious maw of the lovers of the marvellous. At any rate it will fill",6.281200408935547,Empty,0,Empty,0,0,0,text/18430729-821-158917251.txt,Empty,Empty,"England, Jamaica, Swedenborg, Germany, West Indies"
1294,27575,158925998,A GENUINE YANKEE GHOST.,1848-05-06,4,821,Adelaide Observer (SA : 1843 - 1904),Article,757,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article158925998,https://nla.gov.au/nla.news-page18835740,"I Have noticed in our thrifty, money-loving community, that there is a very common notion that the disposal of an estate contrary to the known wishes of the testator is the most potent spell of ell others for raising a Yankee ghost.",185.090576171875,Empty,0,Empty,0,0,0,text/18480506-821-158925998.txt,Empty,Empty,"Fayal, Grand Turk, New England, Northern Railway, Edited, Printed, Adelaide, South Australia"
1295,27598,158929748,A GHOST AT A TELEGRAPH STATION.,1868-03-07,11,821,Adelaide Observer (SA : 1843 - 1904),Article,2826,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article158929748,https://nla.gov.au/nla.news-page18800647,"I am not a believer in ghosts; and though I confess I have my misgivings respecting the late lamented Marley's spirit as set forth by Mr. Dickens, I cannot say that I am entitled",158.33384704589844,Empty,0,Empty,0,0,0,text/18680307-821-158929748.txt,Empty,Empty,"Ireland, Irish, Irish, London, Sundays, Iran, Railway Hotel, London, London, Amy"
1296,27600,158929936,THE GHOST OF THE NORTHERN TERRITORY.,1868-03-21,12,821,Adelaide Observer (SA : 1843 - 1904),Article,1669,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article158929936,https://nla.gov.au/nla.news-page18800680,"If there are among the candidates for election to next Parliament any men of weak nerves and excitable temperaments, we would recommend them to withdraw at",159.07058715820312,Empty,1,2019-06-29T07:53:11Z,0,0,0,text/18680321-821-158929936.txt,Empty,Empty,"Horrors, Parlia, Carpentaria, Land, Parliamentary, Northern Territory, Northern Territory, Anson Bay, Bright, Port Darwin, Northern Territory, Wright, Adelaide, Captain Cadell, Captain Cadell, October, No, Hamilton, Â£55,000"
1297,27613,158931698,[?]ALES AND SKETCHES HOW TOM PALLET LAID THE GHOSTS. PART 1,1868-06-13,10,821,Adelaide Observer (SA : 1843 - 1904),Article,1929,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article158931698,https://nla.gov.au/nla.news-page18800873,"""Ghosts!"" exclaimed the traveller, incredulously. ""Humbug!"" and he emphasized the strong word by a copious draught of whisky-punch.",14.114152908325195,Empty,0,Empty,0,0,0,text/18680613-821-158931698.txt,Empty,Empty,"Wt, Londoner, Mohuns, Mohuns, Blue, Jubble"
1298,27647,158935010,TALES AND SKETCHES. THE PHANTOM BRIDGE.,1869-01-02,14,821,Adelaide Observer (SA : 1843 - 1904),Article,5490,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article158935010,https://nla.gov.au/nla.news-page18801352,"When my brother Hadley was about twelve years old—I do not remember his age exactly, but I know he was but a little fellow and not used to be trusted with the team—he",5.626721382141113,Empty,0,Empty,0,0,0,text/18690102-821-158935010.txt,Empty,Empty,"Hjto, March, Barnabas, Barnabas, Hadley, Jordan, Whitefoot, Bridget, Barnabas, Bridget, Bridget, Hadley, Hadley, Mean, Whitefoot, Hadley, Whitefoot, Hadley, Had, Whitey, Ixirn, Barnabas"
1300,27760,159435952,SPIRITUALISM PUBLICLY DISCUSSED.,1872-08-10,15,821,Adelaide Observer (SA : 1843 - 1904),Article,4531,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article159435952,https://nla.gov.au/nla.news-page18790414,Between 400 and 500 persons assembled in the supper room of the Town Hail last evening (July 12) to hear a public discussion on spiritualisms. Mr. David Blair was to speak,3.2322654724121094,Empty,0,Empty,0,0,0,text/18720810-821-159435952.txt,Empty,Empty,"French, New, Greeley, Town Hall, Greeley, United States, Christendom, York, Morgan, Cornkill, Scotch, Sandhurst, Spiritualism, Bacion, Spiritism, Spiritualism, Spiritism, American, Greeley, mysterious-hand, America, London, Polytechnic"
1301,27850,159468846,THE PHANTOM FUNERAL.,1873-04-05,14,821,Adelaide Observer (SA : 1843 - 1904),Article,2026,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article159468846,https://nla.gov.au/nla.news-page18790961,"'Tis a number of years back, when the writer's boyhood was spent in a nook of the West of England, a place where vessels—boats, barges, and such like craft—were not",1.391884207725525,Empty,1,2020-10-31T11:20:34Z,0,0,0,text/18730405-821-159468846.txt,Empty,Empty,"West, England, La, France, Britain, French"
1302,28007,159513658,TALES AND SKETCHES. THE SEXTON'S GHOST STORY.  [FROM ONCE A WEEK.],1867-10-05,7,821,Adelaide Observer (SA : 1843 - 1904),Article,1324,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article159513658,https://nla.gov.au/nla.news-page18800337,"""Ever since I took my place as sexton of the church at F—n, I had, till afore yesterday, believed in what I heard men speak of as ghosts. I am, as you know, doctor, not",116.33625793457033,Empty,0,Empty,0,0,0,text/18671005-821-159513658.txt,Empty,Empty,"Sales, Mitlrgaye, White, White"
1303,28082,159528860,"MISCELLANEOUS. ""GHOSTS FROM THE BATTLE-FIELD.""",1871-02-04,11,821,Adelaide Observer (SA : 1843 - 1904),Article,736,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article159528860,https://nla.gov.au/nla.news-page18822887,"The Paris correspondent of the Daily Telegraph gives the following highly-coloured account of the return of a few troops from the war:—""There were from 150 to 200",4.1325364112854,Empty,0,Empty,0,0,0,text/18710204-821-159528860.txt,Empty,Empty,"Paris, Eastern Railway, Grenelle, French, German, Woerth, Turco, Bavarian"
1304,28123,159538291,THE STORY-TELLER. MISS TWEED'S GHOST S[?]ORY. A TALE FOR THE PEOPLE.,1889-10-26,42,821,Adelaide Observer (SA : 1843 - 1904),Article,3842,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article159538291,https://nla.gov.au/nla.news-page18932795,"She did not tell the story very often. In the first place the was a woman of few words, who loved better to listen than to talk; and in the second place few people",105.04547119140624,Empty,0,Empty,0,0,0,text/18891026-821-159538291.txt,Empty,Empty,"Peace, Hillebire, Amy, Tweeds, London, Amy, Noel, London, London, Unole William, Noel, H, Madame, Madame, Ironside, Lordship, Madame, Ob, Jane, Bpare, Invain, Madame, London"
1305,28196,159554877,THE DAY OF REST. MODERN SPIRITUALISM.,1890-11-08,5,821,Adelaide Observer (SA : 1843 - 1904),Article,4140,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article159554877,https://nla.gov.au/nla.news-page18935372,"""Behold, there is a woman that hath a familiar spirit at Endor. And Saul disguised himself, and put on other raiment, and he went, and two men with him, and they came to the woman by night;",1.216820478439331,Empty,0,Empty,0,0,0,text/18901108-821-159554877.txt,Empty,Empty,"Saul, Israel, Endor, America, Hydesviile, New, United States, Wisconsin, Chid, Endor, Christian, Christ, Heaven, Foxes, Senators, Governors, United States, New York, Europe, United States, Quaran, Bellerue Hbspital, Broadway Tabernacle, New York, Gadarean, Galilee, Christian, Christianity, Christian, Ilia, Christianity, God, Moses, Lord, Christian, Church, Christian, Christian, Divine, Enoor, God, Christ"
1306,28200,159555654,ECHOES AND RE-ECHOES. SPIRITUALISTIC TEA MEETING.,1890-11-22,26,821,Adelaide Observer (SA : 1843 - 1904),Article,1047,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article159555654,https://nla.gov.au/nla.news-page18935489,"The first tea meeting, of the spiritualists was held the other night, and several who were not there in the body were present in the spirit. Mr. Fogg gave the toast of ""Spirits,"" and",12.035486221313477,Empty,0,Empty,0,0,0,text/18901122-821-159555654.txt,Empty,Empty,"Hamlet, Hamlet, irasciblyâ€, Soot, Flanders, Seringapatam, Waterloo, Nuisances, Africa, M.L.C., Southern Cross, Par"
