,line_num,og_line_num,article_id,title,date,page,newspaper_id,newspaper_title,category,words,illustrated,edition,supplement,section,url,page_url,snippet,relevance,status,corrections,last_corrected,tags,comments,lists,text,pdf,images,placenames
341,387,5232,110244496,"WHERE DID THE "" GHOST IDEA"" COME FROM? (LONDON SPECTATOE.)",1892-04-29,3,402,Petersburg Times (SA : 1887 - 1919),Article,1883,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article110244496,https://nla.gov.au/nla.news-page10571086,"Lady Welby has been very badly reported, so badly that it is difficult to decide from the condensed account of in The Times whether she was on the side of the materialists or on",130.59185791015625,Empty,4,2018-11-13T10:33:21Z,0,0,0,text/18920429-402-110244496.txt,Empty,Empty,", LEEDS, GUIANA"
342,388,5236,110244882,A GHOST IN THE FORETOP.,1892-07-01,6,402,Petersburg Times (SA : 1887 - 1919),Article,1158,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article110244882,https://nla.gov.au/nla.news-page10571131,"Although I am known by the name of ""Lying Rube,"" I vouch for the truth of the following yarn, only begging landsmen to remember that truth is often stranger than",171.15530395507812,Empty,1,2018-12-16T10:51:36Z,0,0,0,text/18920701-402-110244882.txt,Empty,Empty,"Liverpool, Syren, Bosun, Bosun"
343,389,5241,110245231,THE SPIRITS AT WORK.,1892-09-02,5,402,Petersburg Times (SA : 1887 - 1919),Article,420,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article110245231,https://nla.gov.au/nla.news-page10571179,"That curiosity, folly indulged, is liable to prove expensive is a lesson (says ""Answers "") that has just been thoroughly learned by a certain medical gentleman.",10.36929416656494,Empty,1,2019-01-12T04:25:20Z,0,0,0,text/18920902-402-110245231.txt,Empty,Empty,"L100, Eastern Asia, Chinese, Japan"
344,390,5245,110245386,GHOSTDOM.,1892-09-23,3,402,Petersburg Times (SA : 1887 - 1919),Article,2070,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article110245386,https://nla.gov.au/nla.news-page10571195,"The Society of Psychical Research continues its investigations in the domain of ghosts, and the latest number of the ""Proceedings"" contains a number of cases of a",7.645057678222656,Empty,2,2019-01-18T08:23:32Z,0,0,0,text/18920923-402-110245386.txt,Empty,Empty,"GHOSTDOM, Miss, The Antigone, Vittorioea, Malta"
345,391,5253,110245702,"THE GHOSTS OF HOCKING HALL,",1892-11-11,2,402,Petersburg Times (SA : 1887 - 1919),Article,3468,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article110245702,https://nla.gov.au/nla.news-page10571222,In the latter part of the summer of [?]— I was travelling over the county of Hocking. I found myself as the shades of evening fell in one of those lonely and gruesome,4.045224666595459,Empty,2,2019-02-03T11:03:02Z,0,0,0,text/18921111-402-110245702.txt,Empty,Empty,"Hocking, Hocking, Sluggish, Turkish, Mediterranean, Greek"
346,392,5260,110246380,MORE ABOUT GHOSTS. A HAUNTED HOUSE EXPERT.,1893-03-10,2,402,Petersburg Times (SA : 1887 - 1919),Article,1272,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article110246380,https://nla.gov.au/nla.news-page10571284,"""Then you don't believe in ghosts, Mr Brooke?"" ""Certainly not; but I do believe there are people who see them—in imagination.""",6.638677597045898,Empty,1,2019-03-18T08:18:02Z,0,0,0,text/18930310-402-110246380.txt,Empty,Empty,"MASKELYNE, NEWCASTLE, AUSTRALIA, , HIGH, DEPTFORD"
347,393,5268,110247327,THE PRIORY GHOST.,1893-08-04,2,402,Petersburg Times (SA : 1887 - 1919),Article,2729,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article110247327,https://nla.gov.au/nla.news-page10571369,"The one afternoon train was due at Middleford—a small, strangling, and not very prosperous town, where terminated a branch line from a junction on the South- Western",202.8329315185547,Empty,2,2019-05-09T10:18:21Z,0,0,0,text/18930804-402-110247327.txt,Empty,Empty,"SOUTH, WESTERN, MEREDITH, BRADSHAW, MIDDLEFORD, VERSCHOYLE, , OXFORD, LAURENCE, PRIORY, "
348,394,5269,110247371,THE PRIORY GHOST. (CONCLUDED.),1893-08-11,2,402,Petersburg Times (SA : 1887 - 1919),Article,6754,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article110247371,https://nla.gov.au/nla.news-page10571373,"It had come to this: the sister was working for both; and Verschoyle did not even see what his allowing her to do so meant! ""What kind of pride was this?"" thought Meredith,",186.7781677246093,Empty,6,2019-05-12T12:31:07Z,0,0,0,text/18930811-402-110247371.txt,Empty,Empty,"Meredith, Madge, Laurence, Turkey, Laurence, Meredith, Partly, Laurence, Meredith, Meredith, Madge, Madge, Laurence, Laurence, Laurence, Meredith, Meredith, Meredith, Laurence, Meredith, Madge, Laurence, Madge, Laurence, Canada"
349,395,5280,110248282,A LOAN FROM A GHOST.,1893-03-17,2,402,Petersburg Times (SA : 1887 - 1919),Article,1749,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article110248282,https://nla.gov.au/nla.news-page10571288,"A good many years ago the regiment to which 1 then belonged was quartered at Aldershot. After a long absence from England, spent on a parching rock in the middle of the Red Sea,",171.1171417236328,Empty,1,2019-03-19T10:09:10Z,0,0,0,text/18930317-402-110248282.txt,Empty,Empty,"ENGLAND, , , ALDERSHOT, AMERICA, VAUXHALL, FARNBOROUGH, AMERICAN, WOKING, ENGLAND, SANDHURST, SOUTH, ENGLISH, BEDFORD, HEATHCOTE, WOKING, AMERICA, SOUTHAMPTON, BEDFORD"
350,396,5281,110248292,THE YOUNG FOLKS. A GHOST STORY.,1893-03-17,3,402,Petersburg Times (SA : 1887 - 1919),Article,566,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article110248292,https://nla.gov.au/nla.news-page10571289,"Sir Richard Owen had two remarkable ghost stories, which it was a high privilege to hear him relate. The one about to be recordel here was perhaps the better of the",159.0890350341797,Empty,1,2019-03-20T10:40:00Z,0,0,0,text/18930317-402-110248292.txt,Empty,Empty,"West Indian Islands, Devil"
351,397,5416,110309899,AN AUSTRALIAN GHOST STORY.,1885-12-02,1 S,392,The Bega Gazette and Eden District or Southern Coast Advertiser (NSW : 1865 - 1899),Article,1306,N,Empty,Supplement to The Bega Gazette,Empty,https://nla.gov.au/nla.news-article110309899,https://nla.gov.au/nla.news-page11321235,"One Christmas I received an invitation to stay a few weeks at a schoolfellow's farm up in the north of Gippsland, so I packed up my traps with alacrity, and in less than",186.69276428222656,Empty,0,Empty,0,0,0,text/18851202-392-110309899.txt,Empty,Empty,"Australian, Gippsland, Jack Draper, Tandibaw, Bnoring, Band, Tandibaw"
352,398,5472,110358823,GHOSTS. TO THE EDITOR OF THE WALLAROO TIMES.,1867-07-27,5,406,"The Wallaroo Times and Mining Journal (Port Wallaroo, SA : 1865 - 1881)",Article,867,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article110358823,https://nla.gov.au/nla.news-page10410560,"Sir,—As Adelaide seems to have been favoured with a good supply of ghost, tappings and knockings of late, I began to fear we should be quite behind the Metropolis, but",30.184513092041016,Empty,1,2013-12-12T11:45:24Z,0,0,0,text/18670727-406-110358823.txt,Empty,Empty,"GHOSTS, Kadina, Port Adelaide, Port, Port, Kadina, Clare, North, Adelaide, Kadina"
353,399,5473,110358916,GHOSTS AGAIN. TO THE EDITOR OF THE WALLAROO TIMES.,1867-08-10,6,406,"The Wallaroo Times and Mining Journal (Port Wallaroo, SA : 1865 - 1881)",Article,947,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article110358916,https://nla.gov.au/nla.news-page10410589,"SIR,—I was almost beginning to think that my seabirds were not coming again, but soon after midnight they aroused me. They were anxious to know if I had fulfilled my",3.834929943084717,Empty,0,Empty,0,0,0,text/18670810-406-110358916.txt,Empty,Empty,"AGAIN, HOUSES, PORT, EN, SPAIN, SOUTH AUSTRALIA, , WALLAROO, PARLIAN"
354,400,5508,110365222,THE SPIRITISTS OUTDONE.,1873-11-08,3,406,"The Wallaroo Times and Mining Journal (Port Wallaroo, SA : 1865 - 1881)",Article,484,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article110365222,https://nla.gov.au/nla.news-page10413940,"The London correspondent of the Birmingham Post writes as follows:—If any devout Spiritists prevail in the Midlands, they should make a pilgrimage at once to the Crystal",9.880666732788086,Empty,0,Empty,0,0,0,text/18731108-406-110365222.txt,Empty,Empty,", MIDLANDS, JHEIR, COOKE"
355,401,5523,110367974,WALKING GHOST.,1874-11-18,3,406,"The Wallaroo Times and Mining Journal (Port Wallaroo, SA : 1865 - 1881)",Article,158,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article110367974,https://nla.gov.au/nla.news-page10414391,"SIR,—Whoever Walking Ghost is I do not know and do not care to know. That he knoss too much, as he asserts in his last, is only a piece of egotism and assertion; in fact,",224.5855712890625,Empty,0,Empty,0,0,0,text/18741118-406-110367974.txt,Empty,Empty,Kadina
356,402,5524,110367976,"LETTERS TO THE EDITOR. THE ""WALKING GHOST,"" AND A FEW MORE FACTS.",1874-11-18,3,406,"The Wallaroo Times and Mining Journal (Port Wallaroo, SA : 1865 - 1881)",Article,477,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article110367976,https://nla.gov.au/nla.news-page10414391,"SIR,—Fact is stranger than fiction, and that is a fact. Ghosts are not allowed at large in the daytime, and that is a fact (because I know.) Therefore our Kadina",110.22218322753906,Empty,0,Empty,0,0,0,text/18741118-406-110367976.txt,Empty,Empty,f-tand
357,403,5540,110471123,THE EVIDENCE OF A GHOST.,1878-12-07,1 S,386,"The Herald (Fremantle, WA : 1867 - 1886)",Article,139,N,Empty,Supplement to the Herald,Empty,https://nla.gov.au/nla.news-article110471123,https://nla.gov.au/nla.news-page10126041,Murderers have in many instances been convicted and executed by evidence that was elicited through the agency of a dream or some vague ghost story. It is not generally,171.35145568847656,Empty,1,2019-07-10T06:39:27Z,0,0,0,text/18781207-386-110471123.txt,Empty,Empty,"NORTH, "
358,404,5565,110482475,SPIRITUAL PHOTOGRAPHY. (BUILDER.),1869-08-21,2,406,"The Wallaroo Times and Mining Journal (Port Wallaroo, SA : 1865 - 1881)",Article,1494,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article110482475,https://nla.gov.au/nla.news-page10411992,"There is at least one New York photographer who ""calls spirits from the vasty deep"" for the modest consideration of ten dollars a head. And they came, too, or",8.864352226257324,Empty,0,Empty,0,0,0,text/18690821-406-110482475.txt,Empty,Empty,"NEW, , BOSTON, , BROOKLYN"
359,405,5578,110483842,"GHOSTS, PAST AND PRESENT.",1870-02-09,4,406,"The Wallaroo Times and Mining Journal (Port Wallaroo, SA : 1865 - 1881)",Article,740,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article110483842,https://nla.gov.au/nla.news-page10412344,We shall appreciate more thoroughly the vast difference which has grown up between the genuine old ghost and the shadowy phantom to which he has now dwindled,34.01992416381836,Empty,0,Empty,0,0,0,text/18700209-406-110483842.txt,Empty,Empty,"GHOSTS, Northman"
360,406,5606,110490120,DICKY'S GHOST.,1876-07-08,3,406,"The Wallaroo Times and Mining Journal (Port Wallaroo, SA : 1865 - 1881)",Article,1577,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article110490120,https://nla.gov.au/nla.news-page10415102,"Dicky had drawn the first prize—not by a vote of 'The Fat Men's Club,' but at the County Fair [?] for Dicky was only a swine of surpassing fatness.",224.5855712890625,Empty,0,Empty,0,0,0,text/18760708-406-110490120.txt,Empty,Empty,"DICKY, COUNTY, BRUTUS, DICKY, CHRISTIAN, DICKY, TUNCAN, TUSCAN, WASHINGTON-STREET, JACK, "
361,407,5697,110563222,FRANCE. MARSHALL MACMAHON'S GHOST STORY.,1879-11-15,7,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",Article,1504,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article110563222,https://nla.gov.au/nla.news-page12543170,"A correspondent of the New York World tells the following: One day, when talking with a well-known man in London, the subject of Spiritualism came up. Referring to",171.68569946289062,Empty,0,Empty,0,0,0,text/18791115-464-110563222.txt,Empty,Empty,"FKANCE, , LONDON, PARIS, AFRICA"
362,408,5736,111014365,A CITY GHOST STORY. A TERRIFIED WORKMAN.,1885-05-16,5,508,"Evening News (Sydney, NSW : 1869 - 1931)",Article,136,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article111014365,https://nla.gov.au/nla.news-page11784760,"A good story was circulated in town on Friday afternoon in connection with the Post-office Hotel, York-street, which is at present being pulled down. One of the men, it is said, went down into the",148.908203125,Empty,0,Empty,0,0,0,text/18850516-508-111014365.txt,Empty,Empty,None
363,409,5757,111022580,LOVE'S GHOST.,1885-08-26,7,508,"Evening News (Sydney, NSW : 1869 - 1931)",Article,105,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article111022580,https://nla.gov.au/nla.news-page11785462,"Is Love at end ? How did he go ? His coming was full sweet, I know; But when he went be slipped away And never paused to say good day",224.7008209228516,Empty,0,Empty,0,0,0,text/18850826-508-111022580.txt,Empty,Empty,"Love, Eurnmer"
364,410,5793,111039873,THE GHOSTS OF WEST AFRICA.,1896-08-15,2 S,508,"Evening News (Sydney, NSW : 1869 - 1931)",Article,1740,Y,Empty,EVENING NEWS SUPPLEMENT,Empty,https://nla.gov.au/nla.news-article111039873,https://nla.gov.au/nla.news-page11924575,ERHAPS the immense number of ghosts to be found here arises partly from everyone having four,6.154606819152832,Empty,0,Empty,0,0,0,text/18960815-508-111039873.txt,Empty,Empty,"WEST AFRICA, CHINA, FETISH, WEST AFRICA, ETHIOPIAN, GERMAN, CALABAR, AFRICA, CALABAR, WEST AFRICA, BANTU, "
365,411,5813,111076414,"POPE LEO ON ""AMERICANISM."" FULL TEXT OF THE LETTER TO CARDINAL GIBBONS. CONTROVERSY ON ""FATHER HECKER'S LIFE."" ""THE CHURCH SHOULD SHAPE TIER TEACHINGS MORE IN ACCORD WITH THE SPIRIT OF THE AGE AND RELAX SOME OF HER ANCIENT SEVERITY AND MAKE SOME CONCESSIONS TO NEW OPINIONS."" THE FALSITY OF THESE IDEAS.",1899-04-15,5,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",Article,4456,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article111076414,https://nla.gov.au/nla.news-page12405255,"We give this week the full text of the Holy Father's very important letter to Cardinal Gibbons. ""We use the London Tablet's translation:—",7.577905654907227,Empty,0,Empty,0,0,0,text/18990415-464-111076414.txt,Empty,Empty,"BALTIMORE, , BELOVED, CHRIS, CHRIST, CHURCH, CHRISTIAN, CHURCH, CHRIST, CHURCH, GOD, CHURCH, CHRISTIAN, STATES, CHURCH, CHURCH, GOD, CHURCH, CHRISTIAN, SPIRIT, APOSTLES, ST. CHRYSOSTOM, INSER, CHURCH, CHURCH, CHRISTIAN, CHRISTIAN, CHRISTIAN, ROMANS, CHRISTIAN, CHRIST, CHURCH, CATHOLICISM, GOSPEL, CHRISTIAN, GOD, CHURCH, BELOVED, CHRISTIAN, TIMOTHY, ISM, AMERICA, AMERICA, AMERICA, CHURCH, PS, ST., UNITED STATES, AMERICA, ROME"
366,412,5823,111078791,MADAME'S GHOST.,1899-12-23,9,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",Article,2180,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article111078791,https://nla.gov.au/nla.news-page12406327,"IT was a curious old house built in the time of the first Bonaparte. A French lady—tradition said she was a connection of Napoleon's or a very dear friend, she is certainly not mentioned in any history",223.95416259765625,Empty,0,Empty,2,0,0,text/18991223-464-111078791.txt,Empty,Empty,"MADAME, , NAPOLEON, GERMAN, CALIFOR, EAROPE, JACK, GERMAN, NORWAY"
367,413,5829,111079135,THE TRAVELLER. FROM ALSTONVILLE TO BALLINA. PRETTY COUNTRY AND SMILING HOMESTEADS. THE GHOST OF MURDERING REACH.,1899-09-30,7,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",Article,2296,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article111079135,https://nla.gov.au/nla.news-page12405955,"AFTER describing the country between Bangalow and Alstonville, in which I was nearly forgetting one of the best farmers, namely, Dan Carr, of Pierce's Creek, I left my readers at Mr. Owen Daly's.",91.69891357421876,Empty,2,2014-08-30T21:30:19Z,0,0,0,text/18990930-464-111079135.txt,Empty,Empty,"BALLINA, Alstonville, Pierce, Daly, Daly, South, Balhna, Alston, Dalys, Durham, South Coast, Kameruka, Bega, Jersey, Guernsey, Holland, United States, Alstonville, Alstonville, North, Gerringong, Sermons, North, Rous, Freeman, Riverina, Northern Star, Wingen, Riverina, West, North, South Coasts, Southdowns, Angora, America, Ballina, North Arm, Reach, Pearce, Clarence, Gasper, German, Paddy, Freeman"
368,415,5887,111099244,"ALL ABOUT ""THE GHOST.""",1896-05-02,18,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",Article,2645,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article111099244,https://nla.gov.au/nla.news-page12548709,"The following appeared in this journal on January 21, 1893, shortly after the issue of Sir Henry Parkes's book, ""Fifty Years in the Making of Australian History.'' It was published to expose some of the statements in the book.",186.3132781982422,Empty,0,Empty,0,0,0,text/18960502-464-111099244.txt,Empty,Empty,"AUSTRALIAN, PARKES, EDINBURGH, CHIEFTAIN, FENIAN, SIR, APRIL, PRINCE, EDINBURGH, FENIAN, EDINBURGH, FENIAN, FENIAN, PARKES, , PARKES, FENIAN, MELBOURNE, MELBOURNE, AUSTRALIAN, MARCH, PRINCE, FENIAN, FENIAN, FENIAN, CHRISTIAN, CHRISTIAN, FENIAN, FENIAN, IRISH, SHEFFIELD, PRINCE, SYDNEY, IRISH, AUSTRALIA, BRITISH"
369,416,5905,111101592,THE FATHERS OF THE HOLY GHOST.,1896-08-01,5,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",Article,175,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article111101592,https://nla.gov.au/nla.news-page12549008,"Rockwell College, Cashel, conducted by the Fathers of tho Holy Ghost and the Immaculate Heart of Mary, was on Monday, June 15, the scene of an impressive ceremony. The foundation-stone",158.21041870117188,Empty,0,Empty,0,0,0,text/18960801-464-111101592.txt,Empty,Empty,"Cashel, Dublin, Ireland"
370,417,5931,111105255,"""GHOSTS"" IN ARMAGH.",1895-11-30,5,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",Article,417,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article111105255,https://nla.gov.au/nla.news-page12545744,"At the Ballybot Quarter Sessions (writes a Newry correspondent, Oct. 19), a process was heard by James M'Guill, Oban, Scotland, sought to recover £10 from Francis F. Farrelly,",10.112330436706545,Empty,0,Empty,0,0,0,text/18951130-464-111105255.txt,Empty,Empty,"Oban, Saotlond"
371,418,5934,111105597,RUSSIA. AN IMPERIAL GHOST STORY.,1895-01-12,7,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",Article,720,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article111105597,https://nla.gov.au/nla.news-page12544638,"It may not be generally known, (says the London GLOBE), that M. Adolphe Badin, the historian, has written an interesting work on St. Petersburg, in the course of which he relates a carious ghost story",172.1366729736328,Empty,0,Empty,0,0,0,text/18950112-464-111105597.txt,Empty,Empty,"St., St, 'Isaac"
372,419,5942,111106469,GHOSTS AT HAMPTON COURT. THE SHRIEKS OF KATHERINE HOWARD.,1895-04-06,6,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",Article,713,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article111106469,https://nla.gov.au/nla.news-page12544925,"Much to my disappointment (writes a contributor to ATALANTA) when staying at this palace I did not see even a vestige of n ghost, although I slept in the Blue or ""Haunted Room,"" but must own that I",28.732051849365234,Empty,0,Empty,0,0,0,text/18950406-464-111106469.txt,Empty,Empty,"Atalanta, Tower"
